SMILES,Score,PriorLogP,CMET_score,EGFR_score,DELTA
CC(=O)Cc1cccc(F)c1Nc1nncc(Cl)c1Cl,1243.55,-38.42,7.306769072039073,7.125722844671667,-0.18104622736740605
CNc1ncc(F)nc1Nc1nncc(F)c1Cl,905.47,-47.39,6.849757059215294,6.8084523020117125,-0.04130475720358184
Clc1ccc(Cl)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1154.41,-80.66,7.098077053110289,7.051348905963319,-0.04672814714696916
CC(C)c1cc(C)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1094.46,-66.33,6.99801523088023,7.03977303982782,0.04175780894759029
CNC(=O)Cc1scc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1123.38,-81.02,7.380321266674502,7.024100270579096,-0.3562209960954066
CCc1cc(F)cc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,952.88,-66.17,7.289703858135329,6.8594847224507545,-0.4302191356845748
CNc1scc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1050.15,-81.96,7.207495840989077,6.95669236611428,-0.2508034748747976
C#Cc1c(C)nccc1Nc1nncc(F)c1Cl,844.99,-52.07,6.910517722995957,6.73932504968071,-0.17119267331524668
CNc1[nH]ccc1Nc1nncc(N(C)C(=O)c2sccc2)c1Cl,917.08,-74.49,6.821195805109922,6.937128194395473,0.11593238928555039
CC(C)c1ccccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1101.73,-56.44,7.004634292929293,7.023971700056481,0.019337407127188122
Cn1ccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1111.31,-70.0,7.234289930624932,7.0132989348233465,-0.22099099580158565
CNc1sccc1Nc1nncc(F)c1Cl,1014.61,-42.66,7.014232037570272,6.9222551716584055,-0.09197686591186649
CNc1c(C)nccc1Nc1nncc(F)c1Cl,817.02,-51.36,6.900733379561615,6.705668377602788,-0.19506500195882648
CC(C)C(C)c1c(C)ncc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1.0,-85.76,7.0120369769119755,7.104417891610024,0.09238091469804832
CCn1cc(F)cc1Nc1nncc(F)c1Cl,922.9,-49.15,6.827517339653812,6.975867884501119,0.1483505448473066
CNC(=O)c1scc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1153.14,-79.41,7.374663459873461,7.050243928163342,-0.3244195317101193
CCc1c(C)ncc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1043.35,-75.21,7.2353887615652335,6.950191421225834,-0.2851973403393995
CNC(C)c1nonc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1126.84,-76.8,7.080861183261184,7.02717424701116,-0.053686936250024075
Cn1ccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1111.31,-70.0,7.234289930624932,7.0132989348233465,-0.22099099580158565
c1[nH]cc(F)c1Nc1nncc(F)c1Cl,931.9,-49.97,6.849662196300431,6.837223068067553,-0.012439128232878183
CN(C)c1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1146.02,-70.42,7.0585792753325105,7.044046669033582,-0.014532606298928386
Cn1c(F)ccc1Nc1nncc(F)c1Cl,879.53,-37.23,7.001048696817458,6.779386550402211,-0.22166214641524729
CCn1c(Cl)ccc1Nc1nncc(F)c1Cl,1168.56,-43.29,7.063523972260969,7.065655450113609,0.002131477852640451
CNC(=O)Cc1sccc1Nc1nncc(F)c1Cl,1063.37,-45.84,7.091275473023709,6.9691976916139415,-0.1220777814097671
CNc1scc(F)c1Nc1nncc(Cl)c1Cl,1038.7,-49.36,6.9593646638329,6.945721890356372,-0.013642773476527204
CNC(=O)Cc1ccc(F)c(F)c1Nc1nncc(F)c1Cl,1134.35,-44.7,7.049047695245931,7.0338122451323155,-0.015235450113615379
Cc1cc(F)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1173.04,-60.38,7.113344729877965,7.067357044768958,-0.04598768510900708
Cc1c(C)nccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,991.53,-79.1,7.17951354384178,6.89924479479671,-0.28026874904506993
Cc1[nH]cc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1020.54,-72.98,7.018080477463713,6.928089110956556,-0.08999136650715744
CC(C)c1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1105.96,-71.83,7.04728984848485,7.008468058281588,-0.038821790203261486
CNc1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1092.13,-78.01,7.0840442188856905,6.99588305681247,-0.08816116207322011
CC(=O)Cc1ccc(Cl)nc1Nc1nncc(F)c1Cl,1091.66,-51.87,7.191410076198313,6.995457224442225,-0.195952851756088
c1cccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1114.57,-83.13,7.070674614437849,7.016219640588172,-0.054454973849677124
CC(C)c1nonc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1131.95,-70.92,7.1562780014430025,7.031697716262497,-0.12458028518050579
CNc1ncc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1050.52,-75.23,6.962315032908269,6.957036627408539,-0.005278405499730354
CCn1cc(F)cc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1028.35,-76.24,6.935708743250214,7.069410460103621,0.13370171685340715
CC(C)c1nocc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1097.69,-74.99,7.1562780014430025,7.000960064747346,-0.1553179366956563
CC(C)c1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1180.45,-73.24,7.073647352092353,7.092703355345634,0.019056003253281162
CN(C)C(=O)c1ccc(F)nc1Nc1nncc(Cl)c1Cl,869.31,-39.75,6.7676954399195575,7.009726374875124,0.24203093495556693
CCc1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1119.59,-72.24,7.221702842092549,7.020720405297318,-0.20098243679523087
CCc1oc(F)cc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1076.51,-74.8,7.185716643128115,6.981480469677383,-0.20423617345073275
Cc1c(C)nccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1003.8,-77.89,7.102938366241602,6.911550564027478,-0.19138780221412421
CCn1ncc(F)c1Nc1nncc(N(C)C(=O)c2ccccc2)c1F,994.31,-49.92,6.902044503303714,7.300314683176297,0.39827017987258273
CC(C)c1oc(Cl)cc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1071.31,-79.5,7.147488304473305,6.976636642058922,-0.17085166241438365
c1cccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1114.57,-83.13,7.070674614437849,7.016219640588172,-0.054454973849677124
Cc1cccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1146.77,-57.99,7.169204210397446,7.044706615892278,-0.12449759450516762
Cc1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1155.43,-64.14,7.173203502216738,7.052231140950554,-0.12097236126618416
CNc1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1117.63,-72.02,7.11956513391837,7.018964057200971,-0.1006010767173997
C=Cc1cc(F)cc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,851.81,-74.2,6.747364551004551,6.871964813870343,0.12460026286579229
CNC(=O)Cc1sccc1Nc1nncc(F)c1Cl,1063.37,-45.84,7.091275473023709,6.9691976916139415,-0.1220777814097671
CCc1ncc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1086.81,-76.61,7.193212703734175,6.9910045711314845,-0.20220813260269033
CNc1nccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1061.59,-72.66,7.205994729877965,6.9675269735819745,-0.23846775629599026
C#Cc1c(C)ncc(F)c1Nc1nncc(F)c1Cl,945.38,-52.86,6.8779337836020185,6.851589195257354,-0.026344588344664466
CNc1c(F)cccc1Nc1nncc(F)c1Cl,860.9,-42.93,7.162963717001953,6.75798185801127,-0.4049818589906833
CNc1cccc(Cl)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1105.28,-70.44,7.0539104933954935,7.007858129044159,-0.04605236435133442
CC(C)c1nocc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1073.23,-76.65,7.039235569985571,6.978423953636235,-0.060811616349336184
Cc1ccc(Cl)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,964.97,-67.55,6.872093882947118,7.056752856734769,0.18465897378765117
CNc1ccc(F)nc1Nc1nncc(F)c1Cl,976.9,-48.38,6.907819001325471,6.884384257833667,-0.023434743491804078
CCc1occ(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1059.78,-78.5,7.145327415133886,6.965819880266793,-0.17950753486709292
Cn1ncc(F)c1Nc1nncc(F)c1Cl,965.68,-42.17,7.16410230583441,6.872836864255024,-0.2912654415793856
Cn1ccc(F)c1Nc1nncc(F)c1Cl,1008.99,-46.23,7.143118678432679,6.916707495429405,-0.22641118300327445
C#Cc1cccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1220.73,-67.76,7.206244210397447,7.107206536747568,-0.09903767364987903
CNC(C)c1nonc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1126.84,-76.8,7.080861183261184,7.02717424701116,-0.053686936250024075
Cc1cc(F)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1148.78,-63.08,7.049155289873526,7.046459608871521,-0.0026956810020051236
CNC(C)c1cccc(C)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1127.23,-72.34,7.067688564213564,7.0275150505132125,-0.040173513700351826
C#Cc1c(C)ncc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1112.64,-78.59,7.147921141244377,7.0144931988926125,-0.1334279423517648
CC(C)c1nocc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1097.69,-74.99,7.1562780014430025,7.000960064747346,-0.1553179366956563
CCc1oc(F)cc1Nc1nncc(F)c1Cl,893.84,-46.5,6.892217424013896,6.795522706052118,-0.09669471796177742
CNc1nc(F)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1159.83,-77.66,7.056029839800722,7.058534929800592,0.0025050899998699805
CC(C)c1c(C)nccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,963.41,-76.51,7.27610764901765,6.870483052282687,-0.4056245967349632
CC(C)(C)c1cc(F)ccc1Nc1nncc(F)c1Cl,807.5,-40.25,6.693943737770658,6.8257021975981536,0.13175845982749568
CCn1ncc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1227.01,-70.1,7.249568072838754,7.112337073628984,-0.13723099920976978
CNc1nccc(Cl)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,894.03,-67.67,7.084468063211299,6.7957447630147625,-0.28872330019653614
CNc1sccc1Nc1nncc(F)c1Cl,1014.61,-42.66,7.014232037570272,6.9222551716584055,-0.09197686591186649
Cc1cc(Cl)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1091.94,-60.61,6.995708623206858,7.081014843914256,0.08530622070739824
CC(C)c1c(C)ncc(Cl)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1181.43,-77.76,7.1209954617604625,7.074480067603965,-0.04651539415649708
C#Cc1ccc(Cl)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1.0,-78.2,7.2302534167466534,7.110876765685296,-0.11937665106135764
CNc1cc(F)ncc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1106.47,-77.76,7.231939309002545,7.008926712821493,-0.22301259618105185
CC(=O)Cc1ccc(F)nc1Nc1nncc(F)c1Cl,1074.5,-51.85,7.205573605610077,6.9796088117438115,-0.22596479386626545
CNc1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1092.13,-78.01,7.0840442188856905,6.99588305681247,-0.08816116207322011
CCc1occc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1134.63,-74.98,7.04549421888569,7.034060246567159,-0.011433972318530827
CNc1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1092.13,-78.01,7.0840442188856905,6.99588305681247,-0.08816116207322011
CNC(C)(F)c1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1015.34,-83.6,7.007387861191096,6.9229751835745965,-0.08441267761649929
CCc1oc(C)cc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1163.92,-78.28,7.182808562320035,7.059546039940455,-0.12326252237958002
C#Cc1c(C)ncc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1112.64,-78.59,7.147921141244377,7.0144931988926125,-0.1334279423517648
CCn1c(F)cc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1211.39,-86.14,7.17881626794774,7.099521403188314,-0.07929486475942582
CNc1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1092.13,-78.01,7.0840442188856905,6.99588305681247,-0.08816116207322011
CN(C)c1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1145.72,-74.2,7.047066198964435,7.043792618362031,-0.003273580602404458
CNC(=O)Cc1ccc(C)cc1Nc1nncc(F)c1Cl,1159.92,-41.39,7.221844058882295,7.056109045178678,-0.16573501370361754
CC(Cl)c1scc(F)c1Nc1nncc(F)c1Cl,1024.74,-56.62,6.947654011310327,6.932198452731907,-0.015455558578420181
CC(C)c1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1105.96,-71.83,7.04728984848485,7.008468058281588,-0.038821790203261486
CNc1cccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1094.55,-71.38,7.4456424643657,6.998099546793078,-0.44754291757262177
CCc1nonc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1118.61,-69.46,7.081110861132333,7.019846159265573,-0.06126470186675981
CNc1c(F)cccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,924.06,-70.87,7.364378178651414,6.828771927745459,-0.5356062509059552
CNC(=O)Cc1sccc1Nc1nncc(Cl)c1Cl,1023.24,-40.82,6.9307279305661655,6.976416818598065,0.045688888031899744
CCn1c(F)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1148.71,-79.12,7.046398987800987,7.157621064360475,0.11122207655948824
CN(C)c1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1146.02,-70.42,7.0585792753325105,7.044046669033582,-0.014532606298928386
CNc1sc(F)cc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1031.71,-84.54,7.177345247693483,6.938976944117972,-0.23836830357551175
C=Cc1nonc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,903.86,-71.66,7.115160862634099,6.806680030084294,-0.3084808325498045
CNc1ncncc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,960.85,-65.19,6.867821051921934,7.0440820076328885,0.1762609557109549
CNc1ncc(Cl)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1052.06,-75.87,7.061448594346831,6.958504304176216,-0.10294429017061457
Cc1ccc(F)nc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1005.98,-68.19,6.913717412358883,7.046060549042461,0.1323431366835779
Cc1[nH]ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1129.53,-65.14,7.081563416746652,7.02955687591004,-0.05200654083661238
CNC(C)c1cccc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1199.94,-70.07,7.258499386724387,7.090026742432405,-0.16847264429198194
Cc1oc(F)cc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1094.35,-71.5,7.04337602156014,6.997919225088639,-0.045456796471500915
Cc1sccc1Nc1nncc(F)c1Cl,982.93,-38.43,7.033960926459161,6.890533315320299,-0.14342761113886215
CC(C)c1cc(Cl)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1089.86,-62.26,7.097941825396825,6.993800165896196,-0.10414165950062948
CCn1c(C)ncc1Nc1nncc(F)c1Cl,1002.13,-45.66,7.057554924291395,6.909884317218727,-0.14767060707266833
CN(C)C(=O)Cc1scc(F)c1Nc1nncc(F)c1Cl,1065.14,-54.45,7.019074203182439,6.97086545746737,-0.04820874571506906
CNC(=O)Cc1sccc1Nc1nncc(F)c1Cl,1063.37,-45.84,7.091275473023709,6.9691976916139415,-0.1220777814097671
CNc1cc(F)ccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1F,1008.36,-69.89,7.135300744418981,6.91607610654052,-0.2192246378784608
CN(C)C(=O)Cc1ccc(F)nc1Nc1nncc(F)c1Cl,1169.81,-48.26,7.13069334919982,7.064596474358974,-0.06609687484084592
CNc1scc(F)c1Nc1nncc(F)c1Cl,987.7,-56.76,6.943205471913707,6.895376661279895,-0.0478288106338125
Clc1cccc(Cl)c1Nc1nncc(F)c1Cl,836.32,-36.64,6.729008377896612,6.973219005308415,0.24421062741180322
CNc1[nH]cc(F)c1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1019.76,-87.47,7.048579142687378,6.927318418315862,-0.12126072437151603
CCc1occc1Nc1nncc(F)c1Cl,941.14,-47.28,6.847096351752822,6.926509232581144,0.07941288082832187
CNc1c(F)cc(F)nc1Nc1nncc(F)c1Cl,937.87,-53.08,6.937016544174779,6.84361116981058,-0.09340537436419893
CNC(=O)c1nonc1Nc1nncc(F)c1Cl,1198.33,-49.53,7.1122698641881,7.088683292402043,-0.023586571786057497
CN(C)C(=O)Cc1cc(F)ncc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1095.03,-72.58,7.290930385033794,6.99853683664375,-0.2923935483900433
Cc1sccc1Nc1nncc(N(C)C(=O)c2scc(F)c2)c1Cl,1155.43,-64.14,7.173203502216738,7.052231140950554,-0.12097236126618416
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CNCCOC1C,18.45,-81.04,7.623362898349215,5.203613060596953,-2.4197498377522617
CC1CN(C)CN(c2nocc2F)C(=O)CC1CN1CC(F)CN(C)COC1,16.56,-109.11,7.4041782681645865,5.167434576368762,-2.2367436917958248
CC1CCC(N)CN(c2nocc2F)C(=O)CC1C1CNCCNC(C)C1CO,17.42,-123.25,7.422613563808053,5.0758634593403675,-2.3467501044676853
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CSC1C,20.32,-105.36,7.536844764241608,4.840642040203947,-2.6962027240376614
CC1C(F)CN(c2nocc2F)C(=O)CC1CCC1CCOCN(C)COC1C,17.16,-120.5,7.506904484170801,5.2205354262326935,-2.2863690579381073
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CS1,19.09,-78.87,7.527251465337783,4.9912732230488785,-2.5359782422889046
CC1CCN(c2n[nH]cc2F)C(=O)CC1CCF,17.29,-48.88,7.466430966900318,5.151128297141456,-2.3153026697588617
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1CNCCNC(C)C1C,20.78,-94.6,7.680146062942907,4.975043955233362,-2.7051021077095445
CC1CC(F)CN(c2nocc2F)C(=O)CC1CC1CCCNCC1,20.71,-76.59,7.645413231127548,4.936307824996641,-2.709105406130907
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CNCOC1C,20.05,-119.34,7.587922656349499,4.945590863186521,-2.6423317931629784
CC1CC(F)CN(c2n[nH]cc2F)C(=O)CC1CCC1CCCNC(C)COC1,19.51,-97.72,7.573204799193469,4.996744595981504,-2.5764602032119654
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CC1COC,18.84,-98.86,7.514929150457386,5.007860786873943,-2.5070683635834428
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CCNC(C)C1C,19.67,-97.94,7.642872059168901,5.069571131113038,-2.573300928055864
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CN(C)CN1CC(F)CN(C)C1,17.38,-116.97,7.495070350896667,5.176643625652811,-2.3184267252438566
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1COCOCOC1,20.45,-99.16,7.662108119794437,4.993504581967738,-2.6686035378266997
CC1CN(C)CN(c2nocc2F)C(=O)CC1CNC1CNC(C)COCOC1C,18.7,-130.71,7.59189430636615,5.12827424084644,-2.4636200655197102
CC1CN(c2n[nH]cc2F)C(=O)CC1CCCC(F)C1COCOCCOC1,21.07,-109.13,7.738602776757127,5.015874732650389,-2.722728044106738
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)C1COC(C)C1COCCOC1,20.88,-144.12,7.805456844383687,5.12995228119103,-2.675504563192657
CC1CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)C1C,20.42,-71.4,7.7063983702434475,5.057097748223996,-2.6493006220194513
CC1CCC(N)C(F)CNC(C)CN(c2nocc2F)C(=O)CC1C1CCOC(C)C1C,19.08,-111.11,7.572798789382846,5.053094665911573,-2.519704123471273
CC1CCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCCNC1C,19.97,-96.75,7.6058741977492765,4.979896050893549,-2.6259781468557275
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CN1CC(F)COC1,16.88,-100.58,7.410147978454295,5.132138905699562,-2.278009072754733
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CN1COCC1C,20.35,-100.38,7.648060155823203,4.987731943217599,-2.660328212605604
CC1CN(C)CN(c2n[nH]cc2F)C(=O)CC1CN1CC(F)CNC1,16.87,-89.18,7.513711081625635,5.267966603092037,-2.245744478533598
CC1CCCN(C)CN(c2nocc2F)C(=O)CC1CC1CCNCC1C,18.75,-96.7,7.570216778893621,5.093257068925227,-2.476959709968394
CC1CC(F)CNCNC(C)N1CN(C)CNS(C)(=O)=O,7.87,-71.46,6.45127838971778,5.231126511821511,-1.220151877896269
CC1CCCN(C)CN(c2nocc2F)C(=O)CC1CC1CSSC1,17.4,-96.98,7.416892825069669,5.070549854473012,-2.346342970596657
CC1CN(C)CN(c2nocc2F)C(=O)CC1CNC(C)COC1COCC1C,17.89,-103.77,7.497550114446958,5.111976459599912,-2.385573654847046
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCC1C,20.17,-100.21,7.559605092801936,4.890981673903579,-2.668623418898357
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCCNC(C)C1C,20.4,-115.36,7.6416639413390195,4.972107955655454,-2.669555985683566
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1CNCCN(C)C1,20.06,-87.85,7.754491991108307,5.167713047113705,-2.5867789439946023
CC1CC(F)NN(c2nocc2F)C(=O)CC1CC1CCNC(C)C1C,20.78,-96.16,7.693317914794758,4.992611760483667,-2.7007061543110904
CC1CCCCNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CCOC1C,19.86,-114.27,7.585254414591258,4.96732918347734,-2.617925231113918
CC1CCC(F)CN(c2nocc2F)C(=O)CC1CC1CCCNC1C,19.92,-94.73,7.6529161946607465,5.049334256160504,-2.603581938500242
CC1CCCN(c2n[nH]cc2F)C(=O)CC1CCCC1CNCOC1CO,18.76,-100.75,7.6706889986106095,5.224622109581594,-2.446066889029016
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CNC1CNCOC1C,19.05,-110.44,7.610632700194543,5.107163768198175,-2.503468931996368
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CC1CNCNC1C,20.4,-97.55,7.705888370635214,5.0583146795090865,-2.6475736911261274
CC1CCCNC(C)NN(c2n[nH]cc2F)C(=O)CC1CC1CNCCNC1,19.01,-94.32,7.488570538378033,4.950637062120437,-2.537933476257596
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CCCc1nn[nH]c1F,20.81,-102.98,7.78153778305286,5.107639800820093,-2.6738979822327673
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CNCCNC1C,18.89,-84.52,7.604312922749765,5.120377168751869,-2.483935753997896
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CCC1COCOC1C,18.48,-104.58,7.501822205689048,5.038152114990271,-2.463670090698777
CC1CNC(C)NN(c2nocc2F)C(=O)CC1CNCC1CCNC(C)C1C,19.55,-108.58,7.557858603735448,4.970959561432719,-2.586899042302729
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CNC1CNC(C)COC1C,20.46,-118.95,7.679337812859655,5.014423728711518,-2.664914084148138
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1CNC1CNCOC1C,19.74,-104.05,7.583062721284564,4.979889342623749,-2.6031733786608147
CC1CCCNCC(F)CN(c2nocc2F)C(=O)CC1CNCC1CCCOC1C,18.31,-115.7,7.506125776190328,5.066281762330806,-2.4398440138595223
CC1CC(F)CN(c2nocc2F)C(=O)CC1C1CCNCC1C,20.64,-84.46,7.646528625406472,4.946854671600327,-2.699673953806145
CC1CCC(O)CN(c2nocc2F)C(=O)CC1CNC(C)COC(C)C,20.56,-99.67,7.702442380877844,5.033504368153776,-2.6689380127240687
CC1CCC(C)CN(c2nocc2F)C(=O)CC1CC1CNCCOC1,21.41,-91.2,7.761584516711359,5.003099993639401,-2.7584845230719583
CC1CN(C)CN(c2nocc2F)C(=O)CC1CNC1CNCOC1,19.84,-90.13,7.6703306577925,5.084133499169817,-2.5861971586226833
CC1CCCNCCN(c2nocc2F)C(=O)CC1CNC1CNC(C)COCN(C)COC1C,17.72,-163.14,7.554770664101979,5.208674036402194,-2.3460966276997848
CC1CCc2nonc2CC1CN1CN(C)COCN(C)COC1C,13.31,-91.96,6.894404952380954,4.963674912587413,-1.9307300397935414
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1COC1CSC(C)C1C,15.54,-89.38,7.123186058698783,4.9416649083080655,-2.1815211503907177
CC1CC(F)CN(c2n[nH]cc2F)C(=O)CC1CNC1COCOC1,21.09,-79.55,7.78769839396471,5.078993087212495,-2.7087053067522158
CC1CCC(O)CN(c2nocc2F)C(=O)CC1CCC1COCOC1C,19.66,-105.8,7.579502010328853,4.985792556354462,-2.593709453974391
CC1CC(F)CNC(C)CN(c2nocc2F)C(=O)CC1CC1CNC1C,20.23,-83.99,7.670136324922641,5.03260890389581,-2.6375274210268307
CC1CN(c2nocc2F)C(=O)CC1CNC1COCOC1C,18.9,-65.33,7.55347674947859,5.051559737229144,-2.5019170122494465
CC1CCCNC(C)CN(c2nocc2F)C(=O)CC1CC1CSOC1,18.75,-86.69,7.405089939066783,4.8732527296533865,-2.5318372094133963
CC1CN(C)CN(c2nocc2F)C(=O)CC1CC1CCCNC(C)C1C,19.48,-95.09,7.658300544735622,5.114516933409726,-2.543783611325896
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CS(C)CN(C)C1,18.1,-127.96,7.4688046310414755,5.045405785412985,-2.4233988456284905
CC1CCC(N)CN(c2nocc2F)C(=O)OCC1C1COC(C)CNC(C)C1CO,9.52,-123.31,7.330140347067141,6.031679832010096,-1.2984605150570454
CC1CN(c2nocc2F)C(=O)CC1CNC1COCOC1,19.32,-58.47,7.562896590748434,5.00813138391579,-2.554765206832643
CC1CC(F)CN(C)CN(c2nocc2F)C(=O)CC1CC(F)C1COCOC1,18.39,-122.35,7.493706610410573,5.03970917022262,-2.453997440187953
